order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
8662,87,22,Pakora,2025-02-19,10:00:14,Cancelled,60.62
8663,355,1,Veg Fried Rice,2024-08-31,11:13:23,Pending,1327.75
8664,200,5,Kadai Chicken,2023-09-07,08:05:52,Delivered,1200.85
8665,63,3,Nihari,2023-08-21,18:51:37,Cancelled,233.07
8666,79,23,Egg Biryani,2024-02-11,15:22:53,Pending,1357.54
8667,170,6,Kachori,2022-07-12,15:05:52,Pending,259.9
8668,416,15,Vada Pav,2024-07-23,21:29:52,Delivered,1287.44
8669,98,3,Chicken Seekh Kabab,2022-10-26,19:51:14,Cancelled,736.87
8670,493,2,Pav Bhaji,2022-11-05,15:43:37,Cancelled,125.33
8671,13,30,Chicken Curry,2023-03-21,13:25:55,Cancelled,703.59
8672,352,16,Paneer Masala,2025-09-13,13:05:18,Cancelled,119.84
8673,55,19,Paneer Pakora,2024-09-22,22:39:33,Cancelled,1425.74
8674,408,3,Mutton Korma,2022-03-07,15:46:06,Cancelled,1257.21
8675,40,15,Chicken Roll,2025-06-28,01:12:00,Pending,117.71
8676,310,7,Momos,2023-05-06,17:28:54,Cancelled,457.72
8677,220,24,Chole Bhature,2023-12-23,07:36:01,Delivered,587.73
8678,451,5,Pesarattu,2025-09-21,06:27:52,Delivered,810.74
8679,364,16,Egg Curry,2023-06-10,15:40:15,Cancelled,353.99
8680,347,26,Chicken Tikka,2024-09-01,16:42:46,Delivered,549.67
8681,392,7,Chicken Korma,2022-05-08,04:37:49,Cancelled,1232.0
8682,486,11,Egg Biryani,2023-01-04,02:34:36,Pending,1193.11
8683,476,26,Egg Curry,2023-08-24,11:05:10,Pending,1129.62
8684,200,15,Chicken Pakora,2019-05-29,11:26:51,Delivered,451.42
8685,180,5,Fish Curry,2023-09-01,04:27:30,Delivered,1217.68
8686,122,6,Rava Idli,2025-06-19,17:00:21,Pending,1146.04
8687,68,15,Vegetable Curry,2023-06-03,12:09:33,Delivered,1058.5
8688,293,24,Chicken Curry,2021-04-23,16:26:36,Delivered,260.23
8689,12,25,Cheese Naan,2024-09-06,08:21:45,Delivered,226.01
8690,444,16,Gulab Jamun,2024-05-31,03:01:50,Pending,605.83
8691,141,16,Malai Kofta,2025-04-02,11:25:50,Delivered,1197.31
8692,130,12,Lassi,2024-04-19,06:45:55,Pending,1300.52
8693,268,2,Vegetable Curry,2025-10-19,22:13:36,Delivered,667.96
8694,288,6,Veg Sandwich,2020-12-31,00:00:55,Cancelled,1080.06
8695,179,26,Chicken Lollipop,2025-12-13,18:12:34,Cancelled,454.97
8696,33,3,Chutney,2025-11-24,14:18:41,Cancelled,633.94
8697,433,24,Chicken Lollipop,2024-07-21,13:27:14,Pending,1206.35
8698,13,29,Chicken Pakora,2022-12-07,07:56:24,Cancelled,60.54
8699,299,18,Mutton Curry,2024-07-11,22:17:53,Pending,1492.11
8700,473,19,Chapati,2023-07-20,16:39:18,Cancelled,755.85
8701,279,9,Veg Pulao,2024-04-12,02:24:13,Delivered,938.69
8702,335,8,Chicken 65,2023-07-30,03:49:18,Cancelled,1432.42
8703,438,1,Biryani Rice,2021-02-03,19:12:29,Pending,1103.68
8704,418,7,Chutney,2023-04-15,09:07:30,Delivered,308.78
8705,90,16,Rava Idli,2023-03-30,22:02:09,Delivered,1354.12
8706,314,12,Veg Cutlet,2023-02-02,06:52:02,Pending,913.06
8707,425,16,Veg Pulao,2024-08-30,13:57:54,Cancelled,836.67
8708,258,15,Biryani Rice,2022-07-22,07:09:36,Pending,730.54
8709,341,8,Chicken Nuggets,2024-06-15,01:09:20,Pending,919.66
8710,142,7,Chicken Tikka,2020-03-06,00:08:09,Delivered,321.04
8711,387,1,Butter Naan,2019-10-03,11:33:12,Pending,885.49
8712,166,21,Chicken Tandoori,2025-12-03,18:03:56,Pending,868.17
8713,147,3,Veg Cutlet,2024-01-02,16:31:28,Pending,1226.24
8714,51,26,Fish Tikka,2022-08-03,11:00:27,Pending,209.89
8715,445,1,Samosa,2025-03-29,09:46:42,Pending,208.71
8716,77,30,Chicken Tikka,2024-08-01,18:22:46,Delivered,247.32
8717,223,14,Chicken Wings,2024-05-19,02:44:16,Cancelled,359.19
8718,324,27,Masala Papad,2025-02-12,18:52:54,Delivered,496.42
8719,241,14,Chutney,2020-10-16,17:32:10,Delivered,587.55
8720,353,5,Egg Curry,2025-01-20,16:01:16,Cancelled,1285.55
8721,331,11,Chicken 65,2023-07-17,07:22:36,Delivered,584.4
8722,401,15,Chicken Tikka,2025-03-13,01:04:33,Delivered,1149.02
8723,169,30,Veg Sandwich,2025-01-19,17:43:27,Pending,150.93
8724,376,26,Veg Fried Rice,2024-12-08,22:38:52,Cancelled,419.07
8725,279,14,Rava Idli,2025-11-27,19:42:11,Pending,886.01
8726,357,6,Bhel Puri,2021-03-27,21:58:50,Delivered,754.54
8727,395,18,Butter Garlic Naan,2022-11-28,18:07:02,Pending,1276.23
8728,331,26,Vada Pav,2024-04-26,02:40:03,Cancelled,1495.21
8729,16,13,Tandoori Fish,2025-09-04,20:46:13,Pending,956.89
8730,92,15,Chicken Shawarma,2023-08-12,19:54:49,Cancelled,814.94
8731,241,24,Rava Idli,2025-08-01,07:14:21,Cancelled,915.71
8732,97,5,Dahi Vada,2024-04-30,13:22:46,Cancelled,1067.25
8733,163,28,Egg Biryani,2025-08-18,01:00:33,Delivered,273.86
8734,163,3,Dal Makhani,2025-11-03,22:37:37,Cancelled,159.88
8735,210,14,Veg Pulao,2024-06-17,03:01:44,Cancelled,1392.36
8736,92,5,Kofta Curry,2023-10-26,09:49:57,Cancelled,694.19
8737,381,14,Gajar Halwa,2025-03-05,20:04:21,Pending,1143.21
8738,419,3,Chicken Tandoori,2024-11-15,18:30:07,Cancelled,312.27
8739,131,9,Kadai Chicken,2025-04-16,11:12:00,Cancelled,1379.36
8740,101,27,Mutton Biryani,2024-04-20,21:56:25,Delivered,1042.38
8741,307,15,Samosa,2025-02-27,15:01:25,Delivered,129.17
8742,467,3,Tandoori Roti,2024-07-23,06:49:28,Pending,678.57
8743,474,16,Masala Dosa,2025-12-07,06:00:00,Pending,196.24
8744,33,2,Rava Idli,2025-08-03,01:42:45,Delivered,400.81
8745,466,26,Momos,2025-10-08,00:18:54,Pending,1040.8
8746,175,1,Malabar Parotta,2025-11-10,18:04:03,Delivered,265.19
8747,236,12,Chicken Roll,2021-10-29,15:16:55,Pending,1092.39
8748,496,24,Tandoori Roti,2024-04-14,08:10:51,Pending,1312.48
8749,500,14,Veg Pulao,2021-11-26,08:58:17,Delivered,956.2
8750,496,25,Kachori,2020-11-28,14:34:41,Cancelled,1398.07
8751,123,17,Dahi Vada,2024-04-07,22:06:46,Cancelled,174.61
8752,341,29,Chicken Salad,2023-01-02,17:35:56,Delivered,566.65
8753,468,12,Chicken Boti,2023-09-06,18:43:17,Cancelled,425.06
8754,195,3,Rogan Josh,2024-08-09,14:10:45,Cancelled,818.08
8755,435,4,Gajar Halwa,2025-09-18,04:54:13,Cancelled,1349.45
8756,400,14,Mutton Biryani,2025-12-05,08:47:24,Pending,1146.22
8757,473,11,Chicken 65,2018-12-31,16:23:38,Delivered,579.09
8758,244,4,Paneer Butter Masala,2021-10-05,18:51:01,Cancelled,868.66
8759,249,17,Chicken Soup,2018-08-26,10:40:47,Pending,781.08
8760,130,14,Tandoori Fish,2025-08-06,09:14:07,Pending,494.69
8761,276,11,Kulfi,2023-06-10,16:38:21,Cancelled,347.75
8762,152,26,Vegetable Curry,2025-08-04,01:02:51,Delivered,801.3
8763,433,24,Chicken Roll,2021-09-10,01:28:33,Cancelled,1259.46
8764,499,8,Pakora,2019-06-03,14:55:05,Cancelled,107.81
8765,73,29,Chicken Lollipop,2023-05-09,17:31:39,Pending,767.79
8766,237,19,Veg Thali,2025-08-16,07:50:38,Pending,1421.38
8767,384,4,Gulab Jamun,2025-02-15,08:39:53,Cancelled,644.89
8768,166,13,Egg Curry,2025-09-22,18:45:42,Cancelled,1046.96
8769,3,19,Pesarattu,2024-03-16,02:01:27,Cancelled,1440.56
8770,246,16,Fish Tikka,2023-11-09,10:24:24,Pending,211.4
8771,381,11,Egg Roll,2023-09-19,01:35:44,Delivered,361.59
8772,122,10,Chole Bhature,2024-08-08,03:12:33,Delivered,139.5
8773,307,18,Fish Curry,2022-08-05,20:09:53,Cancelled,578.01
8774,159,20,Vegetable Pakora,2023-10-29,22:59:52,Cancelled,340.16
8775,274,12,Mutton Korma,2025-05-23,08:02:31,Pending,1028.46
8776,121,22,Aloo Paratha,2021-02-23,08:58:43,Pending,608.65
8777,334,20,Idli,2021-04-24,10:52:52,Pending,435.68
8778,310,14,Dal Tadka,2025-05-13,02:41:25,Cancelled,933.39
8779,445,27,Prawn Fry,2024-09-14,13:59:01,Pending,923.15
8780,447,7,Butter Chicken,2025-05-20,04:26:12,Cancelled,1087.11
8781,5,30,Vada Pav,2025-05-06,17:48:35,Pending,435.54
8782,28,13,Tandoori Roti,2024-07-12,10:47:35,Delivered,1187.92
8783,372,24,Bhindi Masala,2020-09-01,13:03:28,Delivered,1027.7
8784,164,14,Sambar,2024-09-25,21:07:37,Cancelled,1124.17
8785,342,6,Sambar,2024-07-26,06:42:07,Delivered,873.87
8786,445,14,Chicken Fry,2024-08-17,10:08:04,Delivered,1336.15
8787,4,25,Butter Chicken,2021-05-19,09:36:39,Cancelled,1293.25
8788,246,30,Paneer Masala,2024-03-27,14:19:15,Pending,833.95
8789,14,29,Fish Fry,2024-12-07,04:54:40,Delivered,488.92
8790,136,23,Paneer Pakora,2021-08-23,02:52:26,Pending,1485.02
8791,323,9,Masala Omelette,2025-04-03,21:04:36,Delivered,210.36
8792,471,18,Chicken Shawarma,2025-10-29,15:11:25,Pending,441.25
8793,325,17,Masala Chai,2025-11-23,07:48:38,Pending,338.89
8794,288,3,Stuffed Paratha,2024-06-05,06:51:29,Delivered,981.89
8795,92,19,Butter Chicken,2023-10-06,05:40:24,Delivered,470.28
8796,191,20,Aloo Tikki,2025-09-17,03:15:08,Pending,1066.38
8797,413,9,Masala Chai,2025-10-22,16:43:57,Pending,1337.56
8798,396,18,Rava Idli,2024-11-29,07:29:03,Delivered,346.35
8799,293,12,Tandoori Chicken,2023-09-26,06:49:20,Cancelled,1009.45
8800,463,17,Bhel Puri,2023-06-04,21:15:22,Delivered,828.32
8801,283,11,Momos,2025-12-17,20:17:29,Pending,1101.54
8802,237,21,Biryani Rice,2025-07-19,16:09:19,Delivered,51.78
8803,171,26,Paneer Masala,2022-09-09,08:49:25,Delivered,661.95
8804,321,4,Bhel Puri,2024-03-22,05:47:35,Cancelled,284.27
8805,45,21,Mutton Korma,2025-11-08,02:36:38,Pending,133.04
8806,81,14,Prawn Curry,2018-12-07,13:27:08,Cancelled,73.05
8807,250,23,Dal Makhani,2023-08-24,15:02:34,Delivered,179.04
8808,295,4,Chicken Curry,2020-05-03,13:43:13,Cancelled,582.06
8809,383,13,Rogan Josh,2022-09-12,02:39:59,Pending,117.63
8810,344,4,Rogan Josh,2021-06-13,21:23:52,Delivered,103.1
8811,284,1,Veg Pulao,2023-07-19,21:16:01,Cancelled,514.75
8812,384,2,Mutton Biryani,2023-09-12,17:58:51,Delivered,78.75
8813,200,2,Gulab Jamun,2024-09-30,18:13:30,Pending,1090.28
8814,43,15,Corn Bhel,2021-03-15,06:07:54,Pending,1197.09
8815,224,25,Pulao,2025-08-17,14:30:48,Cancelled,708.99
8816,324,27,Veg Manchurian,2024-11-03,19:57:38,Delivered,170.82
8817,200,22,Masala Chai,2021-01-30,10:41:03,Delivered,288.04
8818,71,24,Gulab Jamun,2024-12-23,19:26:23,Pending,1070.26
8819,243,2,Masala Papad,2025-03-28,12:22:34,Delivered,739.41
8820,359,24,Paneer Butter Masala,2025-01-24,06:25:47,Cancelled,988.59
8821,478,25,Lassi,2022-09-14,17:54:45,Delivered,748.99
8822,191,22,Butter Naan,2025-04-10,01:11:36,Delivered,92.73
8823,478,16,Masala Paneer,2024-08-04,06:17:57,Cancelled,614.88
8824,256,19,Gobi Manchurian,2023-07-18,01:53:03,Delivered,1034.22
8825,51,24,Chicken Korma,2021-03-28,00:53:58,Pending,1462.23
8826,229,1,Malai Kofta,2025-11-29,03:55:04,Cancelled,1044.61
8827,119,15,Chicken Roll,2023-07-08,01:54:01,Cancelled,384.46
8828,183,28,Vegetable Curry,2021-04-30,11:48:18,Cancelled,258.07
8829,112,3,Chicken Tandoori,2020-05-13,17:33:22,Pending,924.96
8830,8,16,Chicken Biryani,2025-01-22,11:55:27,Cancelled,130.04
8831,286,30,Fish Tikka,2025-10-01,11:34:00,Delivered,559.33
8832,233,18,Veg Soup,2020-07-29,06:59:23,Delivered,1141.31
8833,371,5,Chutney,2020-02-26,17:35:39,Delivered,1308.26
8834,224,4,Fish Curry,2021-08-04,01:52:29,Cancelled,1194.76
8835,233,23,Idli,2021-07-21,05:56:01,Delivered,539.55
8836,149,6,Aloo Paratha,2025-01-04,17:09:08,Cancelled,611.98
8837,168,30,Veg Manchurian,2024-08-28,02:50:02,Pending,824.87
8838,455,2,Momos,2023-03-26,21:30:52,Pending,1167.62
8839,290,27,Veg Cutlet,2025-11-12,22:01:36,Cancelled,1199.83
8840,44,25,Chicken Shawarma,2020-06-20,03:04:19,Pending,1109.35
8841,121,16,Mutton Curry,2020-09-04,20:35:54,Cancelled,698.58
8842,300,30,Pav Bhaji,2022-02-16,07:29:48,Cancelled,307.73
8843,67,20,Veg Sandwich,2022-10-09,20:12:38,Pending,57.25
8844,146,23,Tandoori Roti,2019-08-20,04:51:37,Cancelled,193.81
8845,232,7,Gulab Jamun,2024-06-09,13:16:16,Cancelled,1049.54
8846,459,4,Veg Pulao,2021-03-30,17:46:31,Cancelled,768.18
8847,90,27,Chole Bhature,2024-01-26,22:48:08,Pending,376.78
8848,359,27,Mutton Biryani,2025-06-05,01:09:49,Pending,709.81
8849,54,22,Pulao,2024-08-12,14:44:26,Delivered,266.41
8850,100,29,Paneer Masala,2023-06-07,13:40:12,Delivered,605.08
8851,99,10,Dal Makhani,2022-10-15,11:23:01,Pending,912.08
8852,93,3,Cheese Naan,2023-03-13,14:36:50,Cancelled,508.92
8853,437,1,Masala Omelette,2022-06-22,21:58:08,Delivered,1320.76
8854,274,7,Veg Manchurian,2025-05-02,16:36:49,Delivered,909.95
8855,476,29,Veg Pulao,2023-12-15,09:21:51,Delivered,1194.49
8856,495,6,Tikka Masala,2023-11-06,02:00:41,Pending,1391.93
8857,211,8,Bhindi Masala,2021-07-06,05:20:03,Cancelled,64.91
8858,454,22,Pesarattu,2023-05-12,21:51:12,Delivered,1397.35
8859,149,18,Fish Fry,2022-10-22,09:49:27,Cancelled,217.65
8860,400,23,Egg Curry,2022-11-02,22:42:26,Pending,462.93
8861,287,1,Chicken Fry,2023-12-31,08:09:29,Pending,670.51
8862,392,15,Chicken Curry,2023-10-30,00:52:15,Delivered,394.13
8863,237,30,Sambar,2024-04-11,01:22:01,Pending,430.65
8864,149,2,Rava Idli,2023-10-14,09:03:21,Cancelled,1039.72
8865,201,11,Masala Papad,2023-03-31,22:12:04,Pending,58.41
8866,499,2,Veg Soup,2019-12-23,04:56:53,Pending,258.51
8867,490,13,Chicken Korma,2023-06-17,12:12:34,Delivered,1012.66
8868,84,10,Chole Bhature,2024-11-30,08:46:55,Cancelled,1125.87
8869,348,21,Veg Manchurian,2025-03-11,14:22:08,Cancelled,554.22
8870,352,13,Fish Curry,2023-11-12,01:20:35,Pending,404.7
8871,204,3,Paneer Bhurji,2021-07-30,02:47:47,Cancelled,612.09
8872,126,5,Tandoori Roti,2021-04-17,16:42:30,Delivered,199.32
8873,494,4,Chicken Saagwala,2024-08-16,11:27:10,Cancelled,1293.69
8874,291,27,Chicken Kebabs,2021-09-02,10:54:47,Cancelled,975.87
8875,88,16,Rava Idli,2022-07-31,00:34:29,Pending,746.85
8876,175,8,Aloo Gobi,2021-04-11,11:30:23,Cancelled,1247.14
8877,499,17,Aloo Gobi,2021-05-22,05:23:36,Delivered,246.32
8878,60,16,Chicken Kebabs,2025-10-06,06:43:16,Delivered,755.73
8879,318,30,Egg Curry,2024-03-08,08:33:32,Pending,551.9
8880,130,16,Egg Curry,2024-11-01,00:19:05,Delivered,1392.39
8881,416,16,Chicken 65,2024-12-03,21:26:49,Delivered,86.04
8882,301,1,Vegetable Pakora,2025-06-11,15:50:10,Pending,1316.82
8883,349,5,Egg Curry,2025-05-14,16:59:36,Pending,957.41
8884,177,16,Kheer,2024-08-20,20:14:56,Delivered,860.1
8885,381,17,Butter Chicken,2021-02-28,03:18:57,Delivered,448.96
8886,252,17,Tandoori Fish,2023-12-28,13:54:23,Pending,659.39
8887,290,22,Fish Tikka,2023-11-03,18:21:23,Delivered,676.19
8888,227,30,Chicken Pulao,2022-10-30,20:19:48,Delivered,1339.76
8889,36,13,Cheese Naan,2019-10-10,12:55:11,Pending,1170.68
8890,77,18,Vada Pav,2024-12-06,15:39:16,Cancelled,815.0
8891,58,26,Pakora,2023-05-27,16:30:36,Delivered,873.89
8892,95,13,Upma,2025-10-12,06:25:32,Cancelled,170.67
8893,466,13,Palak Paneer,2025-01-19,10:41:19,Pending,488.24
8894,97,20,Fish Fry,2023-07-10,03:09:59,Cancelled,1271.8
8895,362,9,Naan,2022-03-31,22:36:05,Cancelled,1313.97
8896,274,27,Palak Kofta,2025-04-07,06:02:28,Cancelled,336.97
8897,222,6,Kofta Curry,2024-06-10,22:57:06,Cancelled,1259.11
8898,225,9,Vegetable Curry,2024-01-22,05:12:52,Pending,941.64
8899,89,30,Chicken Kebabs,2024-04-14,09:22:47,Delivered,888.29
8900,458,25,Idli,2024-03-02,00:11:42,Pending,926.62
8901,145,1,Kachori,2024-11-07,12:07:30,Delivered,268.98
8902,365,16,Chicken Roll,2021-05-28,21:59:11,Cancelled,241.6
8903,100,25,Nihari,2025-09-27,00:07:12,Pending,475.35
8904,456,7,Chicken Curry,2024-04-20,02:59:54,Cancelled,1117.32
8905,316,19,Paneer Pakora,2025-12-29,03:13:03,Cancelled,1237.42
8906,203,17,Malabar Parotta,2023-12-27,00:22:31,Delivered,318.78
8907,132,19,Chicken Tandoori,2018-11-12,20:33:36,Pending,158.11
8908,323,25,Fish Tikka,2024-02-18,02:26:33,Pending,737.97
8909,95,6,Masala Dosa,2023-02-11,05:10:43,Cancelled,801.28
8910,144,28,Chicken Roll,2024-08-20,09:15:39,Delivered,165.07
8911,54,12,Egg Curry,2023-07-28,09:22:22,Delivered,705.77
8912,117,4,Paneer Tikka,2021-07-07,15:53:19,Pending,943.48
8913,157,3,Chicken Soup,2024-07-30,00:07:32,Cancelled,954.79
8914,145,2,Tikka Masala,2025-05-16,14:31:33,Cancelled,1382.08
8915,162,13,Chicken Pakora,2024-01-03,21:47:14,Pending,1070.35
8916,221,14,Chicken 65,2022-03-30,19:26:46,Delivered,1127.94
8917,398,12,Egg Roll,2025-07-01,12:31:30,Pending,135.29
8918,477,18,Masala Omelette,2023-07-12,18:35:30,Delivered,592.39
8919,242,3,Chicken Salad,2025-12-15,10:56:17,Pending,91.61
8920,61,11,Egg Curry,2022-02-24,08:54:40,Pending,751.86
8921,12,10,Veg Sandwich,2025-11-08,18:32:29,Delivered,973.48
8922,263,21,Dal Tadka,2023-06-04,15:18:23,Cancelled,1020.4
8923,485,5,Veg Fried Rice,2025-01-28,16:59:54,Delivered,597.92
8924,126,1,Chicken Shawarma,2024-12-05,12:49:39,Cancelled,682.18
8925,65,3,Veg Sandwich,2025-08-31,12:20:40,Pending,1498.16
8926,339,3,Paneer Pakora,2021-10-16,09:21:44,Delivered,972.96
8927,459,27,Tikka Masala,2020-07-28,21:32:14,Cancelled,637.86
8928,429,24,Gajar Halwa,2025-04-15,11:11:00,Delivered,1465.29
8929,211,26,Pav Bhaji,2021-12-20,03:03:10,Pending,1462.8
8930,282,25,Veg Cutlet,2025-02-23,21:23:48,Pending,697.57
8931,426,27,Pakora,2023-10-08,19:56:49,Pending,617.0
8932,412,3,Chicken Salad,2023-10-31,15:15:08,Pending,1271.81
8933,315,7,Egg Curry,2022-10-30,16:04:13,Pending,1013.19
8934,135,8,Lassi,2025-10-04,02:45:32,Delivered,975.72
8935,172,20,Aloo Tikki,2022-09-09,15:52:13,Cancelled,346.9
8936,265,15,Chicken Lollipop,2024-11-17,10:19:02,Cancelled,827.03
8937,34,2,Palak Paneer,2024-03-29,13:48:46,Cancelled,581.14
8938,440,21,Butter Chicken,2025-06-13,05:46:15,Delivered,738.28
8939,307,4,Vegetable Curry,2025-07-08,19:00:35,Cancelled,1140.81
8940,22,3,Chicken Korma,2025-06-23,21:03:36,Cancelled,749.22
8941,5,21,Chole Bhature,2023-03-29,07:56:59,Cancelled,1472.61
8942,464,12,Vada Pav,2024-10-06,00:44:05,Delivered,1154.52
8943,70,30,Bhindi Masala,2023-07-18,08:36:28,Delivered,948.1
8944,17,11,Rava Idli,2023-06-04,12:46:23,Pending,972.01
8945,262,24,Chicken 65,2022-08-19,08:28:37,Cancelled,938.53
8946,358,16,Rava Idli,2023-06-21,13:07:27,Pending,575.84
8947,38,20,Veg Sandwich,2025-06-10,04:32:22,Delivered,275.5
8948,22,10,Paneer Butter Masala,2024-01-30,07:37:31,Delivered,1222.35
8949,416,6,Mutton Biryani,2024-07-04,18:34:28,Pending,1058.85
8950,92,17,Palak Paneer,2025-05-27,09:49:49,Delivered,853.54
8951,16,22,Pav Bhaji,2025-01-04,08:28:19,Delivered,1401.49
8952,23,10,Pani Puri,2024-09-28,05:28:05,Delivered,1112.65
8953,401,9,Malabar Parotta,2023-08-07,08:59:18,Pending,323.28
8954,274,3,Masala Omelette,2025-01-26,13:10:23,Cancelled,112.92
8955,281,21,Idli,2024-11-22,06:18:50,Cancelled,528.16
8956,170,13,Rajma Chawal,2022-02-05,15:22:00,Pending,190.38
8957,126,5,Chicken Pakora,2023-06-03,12:39:10,Pending,484.45
8958,99,3,Chicken Shawarma,2025-11-02,21:21:47,Pending,1068.8
8959,112,1,Veg Thali,2021-05-10,11:42:24,Delivered,1334.34
8960,71,7,Chicken Boti,2025-09-08,20:21:09,Pending,1162.87
8961,3,22,Palak Paneer,2021-11-06,00:21:38,Pending,970.91
8962,42,20,Rava Idli,2024-07-03,03:47:09,Pending,1463.53
8963,325,21,Paneer Pakora,2025-04-09,02:59:27,Cancelled,475.95
8964,299,14,Chapati,2024-11-03,14:40:14,Delivered,177.36
8965,369,1,Tikka Masala,2021-07-07,01:19:59,Pending,356.67
8966,206,18,Fish Curry,2024-07-06,14:36:15,Pending,59.32
8967,322,9,Pulao,2025-07-12,09:44:58,Delivered,381.17
8968,352,23,Masala Paneer,2023-01-18,11:34:11,Cancelled,169.56
8969,254,21,Vegetable Pakora,2025-09-13,04:00:07,Delivered,224.87
8970,437,15,Veg Fried Rice,2020-01-04,16:49:14,Delivered,861.48
8971,127,12,Nihari,2025-10-20,16:40:37,Pending,1487.59
8972,154,12,Paneer Bhurji,2022-08-27,22:44:46,Pending,876.1
8973,285,24,Paneer Butter Masala,2023-06-09,00:38:18,Pending,1255.04
8974,195,22,Mutton Curry,2023-08-19,08:37:57,Pending,1474.66
8975,78,20,Dahi Vada,2023-03-12,20:35:29,Cancelled,744.04
8976,251,9,Prawn Curry,2024-08-19,21:46:23,Pending,526.37
8977,22,9,Sambar,2025-07-13,13:15:29,Delivered,1453.22
8978,140,9,Chicken Lollipop,2023-01-11,20:10:45,Pending,1168.8
8979,161,24,Prawn Biryani,2025-05-19,18:41:21,Cancelled,1436.47
8980,225,9,Masala Dosa,2023-09-13,18:23:52,Pending,942.61
8981,89,10,Naan,2024-12-18,19:45:08,Cancelled,477.74
8982,394,5,Aloo Tikki,2025-12-12,15:38:08,Delivered,448.15
8983,302,21,Sambar,2025-02-17,16:59:12,Delivered,1387.75
8984,358,6,Kulfi,2025-08-23,06:17:20,Cancelled,707.03
8985,381,21,Stuffed Paratha,2020-01-30,09:14:48,Cancelled,1239.42
8986,24,27,Gajar Halwa,2025-04-08,16:24:51,Delivered,490.61
8987,26,26,Mutton Biryani,2023-01-18,18:11:58,Pending,1036.12
8988,140,12,Paneer Tikka,2023-04-30,21:50:07,Delivered,1408.01
8989,338,8,Fish Curry,2024-07-11,15:58:45,Cancelled,576.08
8990,135,11,Cheese Naan,2025-10-23,04:47:49,Cancelled,421.56
8991,140,4,Vegetable Pakora,2024-01-03,09:27:31,Cancelled,200.44
8992,316,27,Tandoori Roti,2023-04-05,01:10:27,Delivered,1284.84
8993,139,1,Masala Papad,2024-03-17,12:53:18,Cancelled,870.75
8994,297,27,Gulab Jamun,2021-05-01,13:31:30,Pending,880.12
8995,203,26,Masala Omelette,2025-09-15,20:19:43,Delivered,178.51
8996,380,3,Dal Makhani,2025-07-11,09:12:42,Cancelled,1094.69
8997,41,25,Paneer Bhurji,2025-05-21,17:48:53,Pending,98.15
8998,235,12,Palak Paneer,2025-10-02,14:35:22,Cancelled,422.3
8999,59,16,Chicken Boti,2025-08-29,00:52:21,Cancelled,52.78
9000,56,18,Nihari,2023-06-10,20:09:00,Pending,207.91
9001,141,5,Chicken 65,2025-08-10,22:10:03,Cancelled,790.23
9002,155,4,Tandoori Chicken,2025-10-24,04:59:05,Pending,953.73
9003,203,25,Chicken Burger,2024-10-03,03:46:01,Cancelled,128.09
9004,99,21,Fish Tikka,2023-10-18,10:23:25,Delivered,1183.29
9005,157,10,Tandoori Chicken,2024-12-15,19:19:16,Cancelled,244.51
9006,152,23,Chicken Tandoori,2025-01-08,15:00:55,Cancelled,677.34
9007,382,22,Paneer Pakora,2025-03-11,04:42:55,Delivered,353.39
9008,204,27,Aloo Paratha,2023-03-30,12:55:55,Cancelled,846.54
9009,486,28,Chicken Tikka,2023-10-16,09:34:37,Cancelled,1430.86
9010,210,5,Veg Sandwich,2022-07-03,02:22:57,Pending,196.93
9011,103,20,Malai Kofta,2025-01-26,16:17:12,Pending,741.15
9012,302,13,Biryani Rice,2025-01-30,13:20:30,Pending,675.66
9013,48,1,Chicken 65,2019-11-06,22:58:41,Delivered,1042.81
9014,159,3,Veg Pulao,2025-02-18,21:21:07,Pending,1279.65
9015,348,17,Chicken Boti,2025-03-19,06:49:50,Delivered,376.84
9016,481,30,Veg Thali,2024-01-17,07:33:26,Cancelled,1473.44
9017,299,18,Mutton Korma,2023-09-15,11:48:01,Pending,1433.05
9018,392,1,Chicken Seekh Kabab,2025-06-26,08:24:42,Delivered,1178.59
9019,281,23,Tandoori Chicken,2023-09-01,20:25:01,Cancelled,1056.4
9020,281,16,Sambar,2023-11-17,08:52:41,Pending,935.1
9021,168,4,Lassi,2024-02-08,19:07:24,Delivered,555.66
9022,495,1,Palak Kofta,2023-10-17,22:14:40,Cancelled,1346.89
9023,334,4,Dal Tadka,2025-07-29,18:34:07,Cancelled,222.55
9024,426,29,Upma,2025-09-17,04:26:31,Cancelled,1036.67
